Ranks,Nesting,Dset,Gset,OMP,PKG_LIMIT,ExecTime
128,GZD,8,2,3,50,4.4542
128,GZD,8,2,3,55,4.2231
128,GZD,8,2,3,60,4.0534
128,GZD,8,2,3,65,3.4242
128,GZD,8,2,3,70,2.6056
128,GZD,8,2,3,75,1.8039
128,GZD,8,2,3,80,1.8033
128,GZD,8,2,3,85,1.6031
128,GZD,8,2,3,90,1.6026
128,GZD,8,2,3,95,1.4023
128,GZD,8,2,3,100,1.6027
128,GZD,8,4,3,50,4.0234
128,GZD,8,4,3,55,3.8283
128,GZD,8,4,3,60,3.8256
128,GZD,8,4,3,65,3.4296
128,GZD,8,4,3,70,2.2052
128,GZD,8,4,3,75,1.8038
128,GZD,8,4,3,80,1.6031
128,GZD,8,4,3,85,1.6027
128,GZD,8,4,3,90,1.4024
128,GZD,8,4,3,95,1.4022
128,GZD,8,4,3,100,1.4021
128,GZD,8,8,3,50,4.0239
128,GZD,8,8,3,55,3.6279
128,GZD,8,8,3,60,3.8301
128,GZD,8,8,3,65,3.617
128,GZD,8,8,3,70,2.4078
128,GZD,8,8,3,75,2.0038
128,GZD,8,8,3,80,1.8031
128,GZD,8,8,3,85,2.0033
128,GZD,8,8,3,90,1.6026
128,GZD,8,8,3,95,1.6025
128,GZD,8,8,3,100,1.6025
128,GZD,8,16,3,50,4.4325
128,GZD,8,16,3,55,4.2322
128,GZD,8,16,3,60,3.819
128,GZD,8,16,3,65,3.4315
128,GZD,8,16,3,70,2.8076
128,GZD,8,16,3,75,2.204
128,GZD,8,16,3,80,2.2039
128,GZD,8,16,3,85,2.0032
128,GZD,8,16,3,90,2.2033
128,GZD,8,16,3,95,1.8027
128,GZD,8,16,3,100,1.8027
128,GZD,8,32,3,50,5.0126
128,GZD,8,32,3,55,4.6244
128,GZD,8,32,3,60,4.4102
128,GZD,8,32,3,65,4.4359
128,GZD,8,32,3,70,3.6082
128,GZD,8,32,3,75,3.4064
128,GZD,8,32,3,80,3.0048
128,GZD,8,32,3,85,2.6039
128,GZD,8,32,3,90,2.8043
128,GZD,8,32,3,95,2.6038
128,GZD,8,32,3,100,2.4034
128,GZD,16,1,3,50,4.8167
128,GZD,16,1,3,55,4.4373
128,GZD,16,1,3,60,4.2242
128,GZD,16,1,3,65,3.8215
128,GZD,16,1,3,70,2.6053
128,GZD,16,1,3,75,2.0046
128,GZD,16,1,3,80,2.004
128,GZD,16,1,3,85,1.8033
128,GZD,16,1,3,90,1.8029
128,GZD,16,1,3,95,1.6025
128,GZD,16,1,3,100,1.6025
128,GZD,16,2,3,50,4.4324
128,GZD,16,2,3,55,4.231
128,GZD,16,2,3,60,4.2389
128,GZD,16,2,3,65,3.6341
128,GZD,16,2,3,70,2.6075
128,GZD,16,2,3,75,2.0037
128,GZD,16,2,3,80,1.8033
128,GZD,16,2,3,85,1.8033
128,GZD,16,2,3,90,1.6024
128,GZD,16,2,3,95,1.8029
128,GZD,16,2,3,100,1.6026
128,GZD,16,4,3,50,4.2177
128,GZD,16,4,3,55,4.2097
128,GZD,16,4,3,60,4.2313
128,GZD,16,4,3,65,3.8151
128,GZD,16,4,3,70,2.6048
128,GZD,16,4,3,75,2.0036
128,GZD,16,4,3,80,2.0033
128,GZD,16,4,3,85,1.8027
128,GZD,16,4,3,90,1.8029
128,GZD,16,4,3,95,1.6026
128,GZD,16,4,3,100,1.6025
128,GZD,16,8,3,50,4.4178
128,GZD,16,8,3,55,4.4139
128,GZD,16,8,3,60,4.4097
128,GZD,16,8,3,65,3.814
128,GZD,16,8,3,70,3.0072
128,GZD,16,8,3,75,2.4045
128,GZD,16,8,3,80,2.4043
128,GZD,16,8,3,85,2.2036
128,GZD,16,8,3,90,2.2032
128,GZD,16,8,3,95,2.2033
128,GZD,16,8,3,100,2.003
128,GZD,16,16,3,50,4.6211
128,GZD,16,16,3,55,4.4118
128,GZD,16,16,3,60,4.2122
128,GZD,16,16,3,65,4.022
128,GZD,16,16,3,70,3.4068
128,GZD,16,16,3,75,3.0054
128,GZD,16,16,3,80,2.8044
128,GZD,16,16,3,85,2.6039
128,GZD,16,16,3,90,2.4037
128,GZD,16,16,3,95,2.4037
128,GZD,16,16,3,100,2.4035
128,GZD,16,32,3,50,8.0253
128,GZD,16,32,3,55,6.8427
128,GZD,16,32,3,60,6.4515
128,GZD,16,32,3,65,6.0192
128,GZD,16,32,3,70,5.6154
128,GZD,16,32,3,75,4.8082
128,GZD,16,32,3,80,4.6074
128,GZD,16,32,3,85,4.2065
128,GZD,16,32,3,90,4.0058
128,GZD,16,32,3,95,4.0057
128,GZD,16,32,3,100,4.0057
128,GZD,32,1,3,50,4.8303
128,GZD,32,1,3,55,4.6356
128,GZD,32,1,3,60,4.6115
128,GZD,32,1,3,65,4.016
128,GZD,32,1,3,70,3.0078
128,GZD,32,1,3,75,2.6053
128,GZD,32,1,3,80,2.205
128,GZD,32,1,3,85,2.2039
128,GZD,32,1,3,90,2.003
128,GZD,32,1,3,95,2.0029
128,GZD,32,1,3,100,2.0031
128,GZD,32,2,3,50,4.8118
128,GZD,32,2,3,55,4.6106
128,GZD,32,2,3,60,4.0085
128,GZD,32,2,3,65,3.8284
128,GZD,32,2,3,70,3.0072
128,GZD,32,2,3,75,2.4039
128,GZD,32,2,3,80,2.2039
128,GZD,32,2,3,85,2.2033
128,GZD,32,2,3,90,2.2033
128,GZD,32,2,3,95,2.2034
128,GZD,32,2,3,100,2.0031
128,GZD,32,4,3,50,4.4201
128,GZD,32,4,3,55,4.221
128,GZD,32,4,3,60,4.2284
128,GZD,32,4,3,65,3.8213
128,GZD,32,4,3,70,3.2074
128,GZD,32,4,3,75,2.8057
128,GZD,32,4,3,80,2.6052
128,GZD,32,4,3,85,2.4038
128,GZD,32,4,3,90,2.4037
128,GZD,32,4,3,95,2.4037
128,GZD,32,4,3,100,2.2033
128,GZD,32,8,3,50,5.6298
128,GZD,32,8,3,55,4.8236
128,GZD,32,8,3,60,4.4194
128,GZD,32,8,3,65,4.4077
128,GZD,32,8,3,70,3.6094
128,GZD,32,8,3,75,3.2059
128,GZD,32,8,3,80,3.2057
128,GZD,32,8,3,85,3.0046
128,GZD,32,8,3,90,2.8041
128,GZD,32,8,3,95,2.6039
128,GZD,32,8,3,100,2.6036
128,GZD,32,16,3,50,7.84
128,GZD,32,16,3,55,6.8281
128,GZD,32,16,3,60,6.2355
128,GZD,32,16,3,65,5.8186
128,GZD,32,16,3,70,5.4102
128,GZD,32,16,3,75,4.6081
128,GZD,32,16,3,80,4.4075
128,GZD,32,16,3,85,4.2061
128,GZD,32,16,3,90,4.0057
128,GZD,32,16,3,95,3.8057
128,GZD,32,16,3,100,3.8054
128,GZD,32,32,3,50,15.6418
128,GZD,32,32,3,55,14.2364
128,GZD,32,32,3,60,12.638
128,GZD,32,32,3,65,11.459
128,GZD,32,32,3,70,10.4168
128,GZD,32,32,3,75,9.4146
128,GZD,32,32,3,80,9.0135
128,GZD,32,32,3,85,8.6127
128,GZD,32,32,3,90,8.8125
128,GZD,32,32,3,95,8.2118
128,GZD,32,32,3,100,8.2118
128,ZDG,8,1,2,50,9.0374
128,ZDG,8,1,2,55,7.4229
128,ZDG,8,1,2,60,6.2172
128,ZDG,8,1,2,65,5.2133
128,ZDG,8,1,2,70,4.4074
128,ZDG,8,1,2,75,4.4065
128,ZDG,8,1,2,80,4.2062
128,ZDG,8,1,2,85,4.2062
128,ZDG,8,1,2,90,4.2062
128,ZDG,8,1,2,95,4.2062
128,ZDG,8,1,2,100,4.2062
128,ZDG,8,2,2,50,9.0894
128,ZDG,8,2,2,55,8.0266
128,ZDG,8,2,2,60,7.0226
128,ZDG,8,2,2,65,5.8289
128,ZDG,8,2,2,70,5.2081
128,ZDG,8,2,2,75,5.0075
128,ZDG,8,2,2,80,5.0073
128,ZDG,8,2,2,85,5.0075
128,ZDG,8,2,2,90,4.6066
128,ZDG,8,2,2,95,4.6067
128,ZDG,8,2,2,100,4.6066
128,ZDG,8,4,2,50,11.2342
128,ZDG,8,4,2,55,9.6397
128,ZDG,8,4,2,60,8.4445
128,ZDG,8,4,2,65,7.4117
128,ZDG,8,4,2,70,6.8102
128,ZDG,8,4,2,75,6.2091
128,ZDG,8,4,2,80,6.4094
128,ZDG,8,4,2,85,6.6096
128,ZDG,8,4,2,90,6.4093
128,ZDG,8,4,2,95,6.209
128,ZDG,8,4,2,100,6.2091
128,ZDG,8,8,2,50,16.2695
128,ZDG,8,8,2,55,13.8337
128,ZDG,8,8,2,60,12.2221
128,ZDG,8,8,2,65,11.017
128,ZDG,8,8,2,70,10.4156
128,ZDG,8,8,2,75,9.8142
128,ZDG,8,8,2,80,10.2148
128,ZDG,8,8,2,85,10.0142
128,ZDG,8,8,2,90,9.4133
128,ZDG,8,8,2,95,9.6138
128,ZDG,8,8,2,100,10.0145
128,ZDG,8,16,2,50,27.1052
128,ZDG,8,16,2,55,22.6528
128,ZDG,8,16,2,60,21.2525
128,ZDG,8,16,2,65,19.2332
128,ZDG,8,16,2,70,18.0267
128,ZDG,8,16,2,75,17.2248
128,ZDG,8,16,2,80,17.2244
128,ZDG,8,16,2,85,16.8245
128,ZDG,8,16,2,90,16.824
128,ZDG,8,16,2,95,17.2245
128,ZDG,8,16,2,100,17.6252
128,ZDG,8,32,2,50,38.8794
128,ZDG,8,32,2,55,35.4842
128,ZDG,8,32,2,60,31.8648
128,ZDG,8,32,2,65,29.4512
128,ZDG,8,32,2,70,28.6416
128,ZDG,8,32,2,75,26.6379
128,ZDG,8,32,2,80,26.6379
128,ZDG,8,32,2,85,26.4372
128,ZDG,8,32,2,90,26.838
128,ZDG,8,32,2,95,26.2371
128,ZDG,8,32,2,100,26.0366
128,ZDG,16,1,2,50,9.6477
128,ZDG,16,1,2,55,8.2426
128,ZDG,16,1,2,60,7.2197
128,ZDG,16,1,2,65,6.0211
128,ZDG,16,1,2,70,5.4082
128,ZDG,16,1,2,75,5.2075
128,ZDG,16,1,2,80,4.8072
128,ZDG,16,1,2,85,5.0074
128,ZDG,16,1,2,90,5.0074
128,ZDG,16,1,2,95,5.0073
128,ZDG,16,1,2,100,4.6068
128,ZDG,16,2,2,50,11.4472
128,ZDG,16,2,2,55,10.0586
128,ZDG,16,2,2,60,8.6192
128,ZDG,16,2,2,65,7.4197
128,ZDG,16,2,2,70,7.0115
128,ZDG,16,2,2,75,6.6095
128,ZDG,16,2,2,80,6.4093
128,ZDG,16,2,2,85,6.4094
128,ZDG,16,2,2,90,6.6095
128,ZDG,16,2,2,95,6.4095
128,ZDG,16,2,2,100,6.4094
128,ZDG,16,4,2,50,15.6418
128,ZDG,16,4,2,55,13.8478
128,ZDG,16,4,2,60,12.0338
128,ZDG,16,4,2,65,11.217
128,ZDG,16,4,2,70,10.4162
128,ZDG,16,4,2,75,10.2147
128,ZDG,16,4,2,80,10.2147
128,ZDG,16,4,2,85,10.0144
128,ZDG,16,4,2,90,10.0145
128,ZDG,16,4,2,95,9.8138
128,ZDG,16,4,2,100,9.6139
128,ZDG,16,8,2,50,26.6703
128,ZDG,16,8,2,55,22.4672
128,ZDG,16,8,2,60,20.8494
128,ZDG,16,8,2,65,18.6397
128,ZDG,16,8,2,70,17.8282
128,ZDG,16,8,2,75,17.4249
128,ZDG,16,8,2,80,16.8241
128,ZDG,16,8,2,85,16.8241
128,ZDG,16,8,2,90,16.8239
128,ZDG,16,8,2,95,16.4234
128,ZDG,16,8,2,100,16.8236
128,ZDG,16,16,2,50,38.0932
128,ZDG,16,16,2,55,32.6761
128,ZDG,16,16,2,60,30.0531
128,ZDG,16,16,2,65,27.6419
128,ZDG,16,16,2,70,26.2381
128,ZDG,16,16,2,75,25.8367
128,ZDG,16,16,2,80,25.2352
128,ZDG,16,16,2,85,25.636
128,ZDG,16,16,2,90,24.4339
128,ZDG,16,16,2,95,24.6348
128,ZDG,16,16,2,100,24.4347
128,ZDG,16,32,2,50,74.9628
128,ZDG,16,32,2,55,66.1578
128,ZDG,16,32,2,60,58.7
128,ZDG,16,32,2,65,55.8876
128,ZDG,16,32,2,70,51.6729
128,ZDG,16,32,2,75,51.4701
128,ZDG,16,32,2,80,49.6671
128,ZDG,16,32,2,85,48.0655
128,ZDG,16,32,2,90,49.8676
128,ZDG,16,32,2,95,50.2684
128,ZDG,16,32,2,100,50.4686
128,ZDG,32,1,2,50,10.0438
128,ZDG,32,1,2,55,8.651
128,ZDG,32,1,2,60,7.4251
128,ZDG,32,1,2,65,6.6231
128,ZDG,32,1,2,70,5.6088
128,ZDG,32,1,2,75,5.408
128,ZDG,32,1,2,80,5.6081
128,ZDG,32,1,2,85,5.2076
128,ZDG,32,1,2,90,5.2076
128,ZDG,32,1,2,95,5.0071
128,ZDG,32,1,2,100,5.2076
128,ZDG,32,2,2,50,14.8471
128,ZDG,32,2,2,55,12.8359
128,ZDG,32,2,2,60,11.4206
128,ZDG,32,2,2,65,10.0342
128,ZDG,32,2,2,70,9.2147
128,ZDG,32,2,2,75,8.813
128,ZDG,32,2,2,80,9.0131
128,ZDG,32,2,2,85,8.8126
128,ZDG,32,2,2,90,8.8126
128,ZDG,32,2,2,95,8.8127
128,ZDG,32,2,2,100,8.6123
128,ZDG,32,4,2,50,24.7149
128,ZDG,32,4,2,55,22.4434
128,ZDG,32,4,2,60,18.6514
128,ZDG,32,4,2,65,18.0431
128,ZDG,32,4,2,70,17.2258
128,ZDG,32,4,2,75,16.2235
128,ZDG,32,4,2,80,16.2226
128,ZDG,32,4,2,85,16.0227
128,ZDG,32,4,2,90,15.6224
128,ZDG,32,4,2,95,15.8224
128,ZDG,32,4,2,100,15.422
128,ZDG,32,8,2,50,35.3079
128,ZDG,32,8,2,55,32.6934
128,ZDG,32,8,2,60,29.281
128,ZDG,32,8,2,65,27.4552
128,ZDG,32,8,2,70,26.2383
128,ZDG,32,8,2,75,24.8347
128,ZDG,32,8,2,80,24.4341
128,ZDG,32,8,2,85,24.2338
128,ZDG,32,8,2,90,24.8343
128,ZDG,32,8,2,95,24.4347
128,ZDG,32,8,2,100,24.8352
128,ZDG,32,16,2,50,68.5476
128,ZDG,32,16,2,55,62.562
128,ZDG,32,16,2,60,55.3048
128,ZDG,32,16,2,65,54.6782
128,ZDG,32,16,2,70,50.4708
128,ZDG,32,16,2,75,49.4676
128,ZDG,32,16,2,80,48.6651
128,ZDG,32,16,2,85,47.2636
128,ZDG,32,16,2,90,48.4657
128,ZDG,32,16,2,95,48.4663
128,ZDG,32,16,2,100,47.8653
128,ZDG,32,32,2,50,133.6671
128,ZDG,32,32,2,55,124.0068
128,ZDG,32,32,2,60,109.7784
128,ZDG,32,32,2,65,105.7427
128,ZDG,32,32,2,70,100.5273
128,ZDG,32,32,2,75,98.7216
128,ZDG,32,32,2,80,99.3212
128,ZDG,32,32,2,85,95.9171
128,ZDG,32,32,2,90,97.7188
128,ZDG,32,32,2,95,96.9195
128,ZDG,32,32,2,100,99.3224
128,ZDG,8,1,3,50,10.8633
128,ZDG,8,1,3,55,10.2545
128,ZDG,8,1,3,60,9.0712
128,ZDG,8,1,3,65,8.0675
128,ZDG,8,1,3,70,6.4119
128,ZDG,8,1,3,75,5.2091
128,ZDG,8,1,3,80,4.6077
128,ZDG,8,1,3,85,4.4067
128,ZDG,8,1,3,90,4.4064
128,ZDG,8,1,3,95,4.4071
128,ZDG,8,1,3,100,4.2061
128,ZDG,8,2,3,50,11.6836
128,ZDG,8,2,3,55,10.2827
128,ZDG,8,2,3,60,9.8385
128,ZDG,8,2,3,65,8.6374
128,ZDG,8,2,3,70,7.2153
128,ZDG,8,2,3,75,5.8097
128,ZDG,8,2,3,80,5.809
128,ZDG,8,2,3,85,5.2076
128,ZDG,8,2,3,90,5.2079
128,ZDG,8,2,3,95,5.2082
128,ZDG,8,2,3,100,5.208
128,ZDG,8,4,3,50,14.255
128,ZDG,8,4,3,55,12.6779
128,ZDG,8,4,3,60,12.0473
128,ZDG,8,4,3,65,10.6568
128,ZDG,8,4,3,70,9.0171
128,ZDG,8,4,3,75,7.8129
128,ZDG,8,4,3,80,7.4121
128,ZDG,8,4,3,85,7.0109
128,ZDG,8,4,3,90,6.8097
128,ZDG,8,4,3,95,7.0103
128,ZDG,8,4,3,100,7.0104
128,ZDG,8,8,3,50,22.0741
128,ZDG,8,8,3,55,19.9197
128,ZDG,8,8,3,60,17.6798
128,ZDG,8,8,3,65,16.0479
128,ZDG,8,8,3,70,14.0278
128,ZDG,8,8,3,75,12.4199
128,ZDG,8,8,3,80,12.2188
128,ZDG,8,8,3,85,11.6168
128,ZDG,8,8,3,90,11.6169
128,ZDG,8,8,3,95,11.2166
128,ZDG,8,8,3,100,11.016
128,ZDG,8,16,3,50,38.9388
128,ZDG,8,16,3,55,33.7478
128,ZDG,8,16,3,60,29.4835
128,ZDG,8,16,3,65,27.2885
128,ZDG,8,16,3,70,24.2435
128,ZDG,8,16,3,75,21.4336
128,ZDG,8,16,3,80,20.8316
128,ZDG,8,16,3,85,20.43
128,ZDG,8,16,3,90,19.6282
128,ZDG,8,16,3,95,20.0287
128,ZDG,8,16,3,100,19.6278
128,ZDG,8,32,3,50,54.1866
128,ZDG,8,32,3,55,46.9295
128,ZDG,8,32,3,60,43.9104
128,ZDG,8,32,3,65,38.4673
128,ZDG,8,32,3,70,35.6596
128,ZDG,8,32,3,75,33.2502
128,ZDG,8,32,3,80,33.2497
128,ZDG,8,32,3,85,31.6448
128,ZDG,8,32,3,90,30.8417
128,ZDG,8,32,3,95,29.4403
128,ZDG,8,32,3,100,30.2415
128,ZDG,16,1,3,50,12.2897
128,ZDG,16,1,3,55,11.0465
128,ZDG,16,1,3,60,9.841
128,ZDG,16,1,3,65,9.0533
128,ZDG,16,1,3,70,7.414
128,ZDG,16,1,3,75,6.2112
128,ZDG,16,1,3,80,5.8092
128,ZDG,16,1,3,85,5.4083
128,ZDG,16,1,3,90,5.2077
128,ZDG,16,1,3,95,5.4081
128,ZDG,16,1,3,100,5.4083
128,ZDG,16,2,3,50,14.6463
128,ZDG,16,2,3,55,13.4555
128,ZDG,16,2,3,60,12.6646
128,ZDG,16,2,3,65,11.076
128,ZDG,16,2,3,70,9.418
128,ZDG,16,2,3,75,8.0129
128,ZDG,16,2,3,80,7.6118
128,ZDG,16,2,3,85,7.0108
128,ZDG,16,2,3,90,7.2106
128,ZDG,16,2,3,95,6.8098
128,ZDG,16,2,3,100,7.0105
128,ZDG,16,4,3,50,21.9199
128,ZDG,16,4,3,55,20.1095
128,ZDG,16,4,3,60,17.6903
128,ZDG,16,4,3,65,15.6767
128,ZDG,16,4,3,70,14.0249
128,ZDG,16,4,3,75,11.8192
128,ZDG,16,4,3,80,11.8178
128,ZDG,16,4,3,85,11.417
128,ZDG,16,4,3,90,11.2159
128,ZDG,16,4,3,95,11.216
128,ZDG,16,4,3,100,11.016
128,ZDG,16,8,3,50,35.7707
128,ZDG,16,8,3,55,32.3551
128,ZDG,16,8,3,60,28.1289
128,ZDG,16,8,3,65,26.2907
128,ZDG,16,8,3,70,23.6416
128,ZDG,16,8,3,75,21.0336
128,ZDG,16,8,3,80,19.8298
128,ZDG,16,8,3,85,19.8289
128,ZDG,16,8,3,90,19.0273
128,ZDG,16,8,3,95,19.4286
128,ZDG,16,8,3,100,18.627
128,ZDG,16,16,3,50,53.2072
128,ZDG,16,16,3,55,45.1362
128,ZDG,16,16,3,60,41.3075
128,ZDG,16,16,3,65,36.4875
128,ZDG,16,16,3,70,33.2579
128,ZDG,16,16,3,75,32.65
128,ZDG,16,16,3,80,30.446
128,ZDG,16,16,3,85,29.843
128,ZDG,16,16,3,90,29.2401
128,ZDG,16,16,3,95,28.0389
128,ZDG,16,16,3,100,28.039
128,ZDG,16,32,3,50,97.0363
128,ZDG,16,32,3,55,87.3965
128,ZDG,16,32,3,60,76.2035
128,ZDG,16,32,3,65,69.7354
128,ZDG,16,32,3,70,65.7029
128,ZDG,16,32,3,75,63.2926
128,ZDG,16,32,3,80,60.4843
128,ZDG,16,32,3,85,58.2794
128,ZDG,16,32,3,90,56.4748
128,ZDG,16,32,3,95,55.4739
128,ZDG,16,32,3,100,56.0722
128,ZDG,32,1,3,50,13.062
128,ZDG,32,1,3,55,12.0766
128,ZDG,32,1,3,60,10.8911
128,ZDG,32,1,3,65,9.8669
128,ZDG,32,1,3,70,8.0142
128,ZDG,32,1,3,75,6.811
128,ZDG,32,1,3,80,6.6103
128,ZDG,32,1,3,85,6.0089
128,ZDG,32,1,3,90,6.0087
128,ZDG,32,1,3,95,5.6082
128,ZDG,32,1,3,100,5.608
128,ZDG,32,2,3,50,20.0593
128,ZDG,32,2,3,55,18.5074
128,ZDG,32,2,3,60,16.6806
128,ZDG,32,2,3,65,14.4714
128,ZDG,32,2,3,70,12.8245
128,ZDG,32,2,3,75,12.019
128,ZDG,32,2,3,80,10.6161
128,ZDG,32,2,3,85,10.2149
128,ZDG,32,2,3,90,10.2145
128,ZDG,32,2,3,95,10.0149
128,ZDG,32,2,3,100,10.0146
128,ZDG,32,4,3,50,35.3614
128,ZDG,32,4,3,55,31.139
128,ZDG,32,4,3,60,27.5405
128,ZDG,32,4,3,65,25.4993
128,ZDG,32,4,3,70,23.0394
128,ZDG,32,4,3,75,20.031
128,ZDG,32,4,3,80,19.2289
128,ZDG,32,4,3,85,18.426
128,ZDG,32,4,3,90,18.2267
128,ZDG,32,4,3,95,18.2263
128,ZDG,32,4,3,100,18.2264
128,ZDG,32,8,3,50,50.178
128,ZDG,32,8,3,55,45.7617
128,ZDG,32,8,3,60,40.1295
128,ZDG,32,8,3,65,37.3155
128,ZDG,32,8,3,70,34.0643
128,ZDG,32,8,3,75,31.45
128,ZDG,32,8,3,80,30.244
128,ZDG,32,8,3,85,29.2411
128,ZDG,32,8,3,90,29.2388
128,ZDG,32,8,3,95,28.64
128,ZDG,32,8,3,100,28.2393
128,ZDG,32,16,3,50,96.2587
128,ZDG,32,16,3,55,87.8515
128,ZDG,32,16,3,60,78.9723
128,ZDG,32,16,3,65,73.3305
128,ZDG,32,16,3,70,67.5053
128,ZDG,32,16,3,75,64.0913
128,ZDG,32,16,3,80,58.8809
128,ZDG,32,16,3,85,60.4801
128,ZDG,32,16,3,90,57.4745
128,ZDG,32,16,3,95,57.2752
128,ZDG,32,16,3,100,56.474
128,ZDG,32,32,3,50,198.1243
128,ZDG,32,32,3,55,176.8209
128,ZDG,32,32,3,60,155.3281
128,ZDG,32,32,3,65,147.6537
128,ZDG,32,32,3,70,127.5747
128,ZDG,32,32,3,75,125.5641
128,ZDG,32,32,3,80,121.7527
128,ZDG,32,32,3,85,117.3424
128,ZDG,32,32,3,90,113.3349
128,ZDG,32,32,3,95,112.1332
128,ZDG,32,32,3,100,112.3335
128,ZGD,8,1,2,50,9.4784
128,ZGD,8,1,2,55,8.2282
128,ZGD,8,1,2,60,6.62
128,ZGD,8,1,2,65,5.4086
128,ZGD,8,1,2,70,4.8073
128,ZGD,8,1,2,75,4.4067
128,ZGD,8,1,2,80,4.6068
128,ZGD,8,1,2,85,4.6067
128,ZGD,8,1,2,90,4.4065
128,ZGD,8,1,2,95,4.4065
128,ZGD,8,1,2,100,4.6069
128,ZGD,8,2,2,50,9.8332
128,ZGD,8,2,2,55,8.8286
128,ZGD,8,2,2,60,7.0341
128,ZGD,8,2,2,65,6.0093
128,ZGD,8,2,2,70,5.6088
128,ZGD,8,2,2,75,5.2078
128,ZGD,8,2,2,80,5.408
128,ZGD,8,2,2,85,5.2078
128,ZGD,8,2,2,90,5.0075
128,ZGD,8,2,2,95,5.2076
128,ZGD,8,2,2,100,5.0074
128,ZGD,8,4,2,50,11.8654
128,ZGD,8,4,2,55,10.0628
128,ZGD,8,4,2,60,9.0214
128,ZGD,8,4,2,65,7.6117
128,ZGD,8,4,2,70,7.0105
128,ZGD,8,4,2,75,6.81
128,ZGD,8,4,2,80,6.6096
128,ZGD,8,4,2,85,6.8099
128,ZGD,8,4,2,90,6.8097
128,ZGD,8,4,2,95,6.8099
128,ZGD,8,4,2,100,6.8099
128,ZGD,8,8,2,50,16.8643
128,ZGD,8,8,2,55,14.4691
128,ZGD,8,8,2,60,13.0458
128,ZGD,8,8,2,65,11.4243
128,ZGD,8,8,2,70,10.4157
128,ZGD,8,8,2,75,10.4151
128,ZGD,8,8,2,80,10.0142
128,ZGD,8,8,2,85,10.2145
128,ZGD,8,8,2,90,10.0144
128,ZGD,8,8,2,95,10.4147
128,ZGD,8,8,2,100,10.0144
128,ZGD,8,16,2,50,27.0981
128,ZGD,8,16,2,55,23.8541
128,ZGD,8,16,2,60,20.6533
128,ZGD,8,16,2,65,18.6346
128,ZGD,8,16,2,70,18.0264
128,ZGD,8,16,2,75,17.6253
128,ZGD,8,16,2,80,17.8253
128,ZGD,8,16,2,85,17.0242
128,ZGD,8,16,2,90,16.8239
128,ZGD,8,16,2,95,17.2244
128,ZGD,8,16,2,100,17.2247
128,ZGD,8,32,2,50,35.5101
128,ZGD,8,32,2,55,31.8818
128,ZGD,8,32,2,60,29.4728
128,ZGD,8,32,2,65,28.4619
128,ZGD,8,32,2,70,25.6369
128,ZGD,8,32,2,75,25.4358
128,ZGD,8,32,2,80,25.0351
128,ZGD,8,32,2,85,25.235
128,ZGD,8,32,2,90,24.6342
128,ZGD,8,32,2,95,25.0355
128,ZGD,8,32,2,100,25.0346
128,ZGD,16,1,2,50,10.4681
128,ZGD,16,1,2,55,8.4316
128,ZGD,16,1,2,60,7.2119
128,ZGD,16,1,2,65,6.211
128,ZGD,16,1,2,70,5.8087
128,ZGD,16,1,2,75,5.4081
128,ZGD,16,1,2,80,5.608
128,ZGD,16,1,2,85,5.4079
128,ZGD,16,1,2,90,5.6082
128,ZGD,16,1,2,95,5.4079
128,ZGD,16,1,2,100,5.4078
128,ZGD,16,2,2,50,12.2618
128,ZGD,16,2,2,55,10.6427
128,ZGD,16,2,2,60,9.0268
128,ZGD,16,2,2,65,7.8165
128,ZGD,16,2,2,70,7.2109
128,ZGD,16,2,2,75,7.0101
128,ZGD,16,2,2,80,6.8097
128,ZGD,16,2,2,85,6.8098
128,ZGD,16,2,2,90,7.0101
128,ZGD,16,2,2,95,7.01
128,ZGD,16,2,2,100,7.0102
128,ZGD,16,4,2,50,17.0586
128,ZGD,16,4,2,55,14.6456
128,ZGD,16,4,2,60,13.0333
128,ZGD,16,4,2,65,11.6179
128,ZGD,16,4,2,70,11.0165
128,ZGD,16,4,2,75,10.6153
128,ZGD,16,4,2,80,10.2149
128,ZGD,16,4,2,85,10.4149
128,ZGD,16,4,2,90,10.0142
128,ZGD,16,4,2,95,10.4148
128,ZGD,16,4,2,100,10.0144
128,ZGD,16,8,2,50,27.8903
128,ZGD,16,8,2,55,23.4809
128,ZGD,16,8,2,60,21.0472
128,ZGD,16,8,2,65,19.6466
128,ZGD,16,8,2,70,18.2272
128,ZGD,16,8,2,75,17.6253
128,ZGD,16,8,2,80,17.4245
128,ZGD,16,8,2,85,17.2242
128,ZGD,16,8,2,90,17.0241
128,ZGD,16,8,2,95,17.0243
128,ZGD,16,8,2,100,17.0243
128,ZGD,16,16,2,50,37.6871
128,ZGD,16,16,2,55,33.2707
128,ZGD,16,16,2,60,30.4676
128,ZGD,16,16,2,65,29.2442
128,ZGD,16,16,2,70,27.2396
128,ZGD,16,16,2,75,25.0357
128,ZGD,16,16,2,80,24.6348
128,ZGD,16,16,2,85,25.6358
128,ZGD,16,16,2,90,25.2354
128,ZGD,16,16,2,95,25.2354
128,ZGD,16,16,2,100,24.4346
128,ZGD,16,32,2,50,69.1647
128,ZGD,16,32,2,55,62.1303
128,ZGD,16,32,2,60,57.4959
128,ZGD,16,32,2,65,57.2928
128,ZGD,16,32,2,70,51.4701
128,ZGD,16,32,2,75,49.2668
